verb2	abs	ipm
_total_	3174	3.9123859163859627
göra	157	0.19352381501972152
ta	96	0.1183330333878552
fortsätta	90	0.11093721880111425
lägga	78	0.09614558962763235
lämna	66	0.08135396045415044
gå	64	0.07888868892523679
sälja	48	0.0591665166939276
behålla	48	0.0591665166939276
rösta	44	0.054235973636100304
genomföra	43	0.05300333787164348
ge	41	0.05053806634272982
köpa	41	0.05053806634272982
bygga	39	0.048072794813816176
överklaga	38	0.04684015904935935
vidta	38	0.04684015904935935
hålla	35	0.04314225175598887
driva	33	0.04067698022707522
minska	32	0.039444344462618394
använda	32	0.039444344462618394
öka	31	0.038211708698161574
återkomma	31	0.038211708698161574
följa	29	0.03574643716924792
delta	29	0.03574643716924792
höja	27	0.03328116564033427
dra	27	0.03328116564033427
ändra	26	0.032048529875877446
stanna	25	0.030815894111420623
vara	25	0.030815894111420623
ställa	25	0.030815894111420623
skydda	25	0.030815894111420623
föra	24	0.0295832583469638
söka	24	0.0295832583469638
komma	24	0.0295832583469638
fullfölja	23	0.028350622582506976
skapa	22	0.027117986818050152
begära	22	0.027117986818050152
betala	22	0.027117986818050152
införa	20	0.0246527152891365
ha	19	0.023420079524679675
säga	18	0.022187443760222848
försöka	17	0.020954807995766024
investera	16	0.019722172231309197
flytta	16	0.019722172231309197
få	16	0.019722172231309197
bilda	15	0.018489536466852374
sätta	15	0.018489536466852374
stödja	15	0.018489536466852374
låta	15	0.018489536466852374
sitta	14	0.017256900702395547
agera	14	0.017256900702395547
inleda	14	0.017256900702395547
ansöka	14	0.017256900702395547
teckna	13	0.016024264937938723
starta	13	0.016024264937938723
fatta	13	0.016024264937938723
tillsätta	12	0.0147916291734819
satsa	12	0.0147916291734819
skriva	12	0.0147916291734819
bedriva	12	0.0147916291734819
förlänga	11	0.013558993409025076
finansiera	11	0.013558993409025076
se	11	0.013558993409025076
arbeta	11	0.013558993409025076
stänga	11	0.013558993409025076
resa	11	0.013558993409025076
öppna	11	0.013558993409025076
byta	11	0.013558993409025076
sänka	11	0.013558993409025076
polisanmäla	10	0.01232635764456825
föreslå	10	0.01232635764456825
slå	10	0.01232635764456825
samarbeta	10	0.01232635764456825
presentera	10	0.01232635764456825
stärka	10	0.01232635764456825
bli	10	0.01232635764456825
leverera	10	0.01232635764456825
bidra	10	0.01232635764456825
lösa	9	0.011093721880111424
avveckla	9	0.011093721880111424
avsluta	9	0.011093721880111424
hantera	8	0.009861086115654599
förändra	8	0.009861086115654599
bryta	8	0.009861086115654599
stämma	8	0.009861086115654599
dela	8	0.009861086115654599
utnyttja	8	0.009861086115654599
förvärva	8	0.009861086115654599
börja	8	0.009861086115654599
återuppta	8	0.009861086115654599
stoppa	8	0.009861086115654599
visa	8	0.009861086115654599
publicera	8	0.009861086115654599
spela	8	0.009861086115654599
begå	8	0.009861086115654599
