period	v1ipm	v1abs
2001	27.977902273072697	488
2002	24.50245095599843	517
2003	29.482394925634715	563
2004	22.15405285170899	496
2005	21.21508264740774	492
2006	23.41344374171533	527
2007	27.636693500912227	515
2008	22.80355534603066	386
2009	24.44736445043734	425
2010	24.657261168898064	425
2011	22.973870182183795	458
2012	22.10329743389442	380
2013	23.294113672311095	393
