period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	26	26	0	1.0000000000	0.0000000000	3.7986910003019956	0.0
2004	843	832	11	0.9869513642	0.0130486358	8.625179731847723	0.11403482818548673
2005	2004	1942	62	0.9690618762	0.0309381238	8.356922094297865	0.2668018382319607
2006	4186	4103	83	0.9801720019	0.0198279981	8.745798856508221	0.17691964540340785
2007	6037	5862	175	0.9710120921	0.0289879079	9.232282217266222	0.275614020474512
2008	5958	5800	158	0.9734810339	0.0265189661	9.313596766244693	0.2537152222528727
2009	5539	5322	216	0.9608232533	0.0389962087	8.971401992343736	0.3641155261830603
2010	3862	3760	102	0.9735888141	0.0264111859	9.124541652856799	0.24752745973175355
2011	3379	3266	113	0.9665581533	0.0334418467	9.054770786420567	0.3132850884462719
2012	2590	2529	61	0.9764478764	0.0235521236	8.70827597773761	0.2100454071340428
2013	1660	1618	42	0.9746987952	0.0253012048	7.787729107241111	0.20215366038573962
2014	1018	980	38	0.9626719057	0.0373280943	7.0734581151493305	0.2742769473221169
2015	637	610	27	0.9576138148	0.0423861852	6.868492012332253	0.304015220217985
2016	464	448	16	0.9655172414	0.0344827586	7.004394381925361	0.25015694221162
2017	387	368	19	0.9509043928	0.0490956072	5.978307645725879	0.3086626230130209
2018	365	349	16	0.9561643836	0.0438356164	6.1715104122752855	0.2829345747747982
2019	282	270	12	0.9574468085	0.0425531915	5.898708169802572	0.262164807546781
2020	239	224	15	0.9372384937	0.0627615063	5.370858627420013	0.3596557116575901
2021	206	199	7	0.9660194175	0.0339805825	4.888190742803324	0.17194640803830788
2022	153	142	11	0.9281045752	0.0718954248	4.302515435349873	0.3332934492172437
