period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	38	4	34	0.1052631579	0.8947368421	0.5844140000464609	4.967519000394918
2004	473	63	410	0.1331923890	0.8668076110	0.6531085614259694	4.25038905054996
2005	1291	176	1115	0.1363284276	0.8636715724	0.75737296014234	4.798129832719938
2006	2813	367	2446	0.1304656950	0.8695343050	0.7822832513620565	5.213800634418502
2007	3955	495	3460	0.1251580278	0.8748419722	0.7795939436279052	5.449282919096065
2008	3866	560	3306	0.1448525608	0.8551474392	0.8992438257063843	5.3087501567594755
2009	3872	478	3394	0.1234504132	0.8765495868	0.8057741736828835	5.721333777154198
2010	2896	315	2581	0.1087707182	0.8912292818	0.764423037406886	6.263415427133882
2011	2542	270	2272	0.1062155783	0.8937844217	0.7485572909778178	6.298970981857785
2012	2051	261	1790	0.1272549976	0.8727450024	0.8987188731472979	6.1636275208186335
2013	1479	142	1337	0.0960108181	0.9039891819	0.6834718993994053	6.43522485561271
2014	931	99	832	0.1063372718	0.8936627282	0.7145636259181466	6.005221583473716
2015	591	74	517	0.1252115059	0.8747884941	0.8332268998566996	5.821328476025861
2016	399	50	349	0.1253132832	0.8746867168	0.7817404444113125	5.456548301990962
2017	348	31	317	0.0890804598	0.9109195402	0.5036074375475604	5.1497921839540854
2018	295	33	262	0.1118644068	0.8881355932	0.5835525604730213	4.633053661937321
2019	187	23	164	0.1229946524	0.8770053476	0.502482547797997	3.582919036472674
2020	138	20	118	0.1449275362	0.8550724638	0.4795409488767868	2.8292915983730422
2021	181	27	154	0.1491712707	0.8508287293	0.6632218595763305	3.7828209768427734
2022	121	19	102	0.1570247934	0.8429752066	0.5756886850116028	3.0905392563780776
