period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	44	0	44	0.0000000000	1.0000000000	0.0	6.4285540005110695
2004	686	0	686	0.0000000000	1.0000000000	0.0	7.111626557749445
2005	1553	2	1551	0.0012878300	0.9987121700	0.00860651091070841	6.674349211254372
2006	3466	8	3458	0.0023081362	0.9976918638	0.017052495942497144	7.37094137114439
2007	5089	11	5078	0.0021615249	0.9978384751	0.017324309858397894	7.9975314055404105
2008	4742	7	4735	0.0014761704	0.9985238296	0.011240547821329803	7.60342770485666
2009	5241	6	5235	0.0011448197	0.9988551803	0.010114320171751677	8.824744349853336
2010	3951	11	3940	0.0027841053	0.9972158947	0.026694137814208718	9.561354817089304
2011	3860	4	3856	0.0010362694	0.9989637306	0.01108973764411582	10.69050708892765
2012	3472	6	3466	0.0017281106	0.9982718894	0.020660203980397654	11.934711166009711
2013	2641	5	2636	0.0018932223	0.9981067777	0.024065911950683288	12.687548780400228
2014	1762	2	1760	0.0011350738	0.9988649262	0.014435628806427203	12.70335334965594
2015	1106	4	1102	0.0036166365	0.9963833635	0.045039291884145925	12.408324914082202
2016	697	0	697	0.0000000000	1.0000000000	0.0	10.897461795093697
2017	678	2	676	0.0029498525	0.9970501475	0.03249080242242325	10.98189121877906
2018	564	3	561	0.0053191489	0.9946808511	0.053050232770274666	9.920393528041362
2019	467	1	466	0.0021413276	0.9978586724	0.021847067295565084	10.18073335973333
2020	415	0	415	0.0000000000	1.0000000000	0.0	9.950474689193326
2021	456	2	454	0.0043859649	0.9956140351	0.04912754515380226	11.15195274991311
2022	378	0	378	0.0000000000	1.0000000000	0.0	11.453174891283464
