period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	13	13	0	1.0000000000	0.0000000000	1.8993455001509978	0.0
2004	215	210	5	0.9767441860	0.0232558140	2.1770285380865646	0.05183401281158488
2005	520	505	15	0.9711538462	0.0288461538	2.1731440049538735	0.06454883183031307
2006	1001	981	20	0.9800199800	0.0199800200	2.091062314948712	0.042631239856242856
2007	1421	1397	24	0.9831104856	0.0168895144	2.200187352016533	0.0377984942365045
2008	1444	1417	27	0.9813019391	0.0186980609	2.275408037546333	0.04335639873941495
2009	1298	1266	32	0.9753466872	0.0246533128	2.1341215562396036	0.05394304091600893
2010	1065	1048	17	0.9840375587	0.0159624413	2.5432233117537035	0.04125457662195893
2011	923	893	30	0.9674972914	0.0325027086	2.4757839290488564	0.08317303233086865
2012	724	704	20	0.9723756906	0.0276243094	2.424130600366658	0.06886734660132551
2013	545	526	19	0.9651376147	0.0348623853	2.5317339372118814	0.0914504654125965
2014	388	382	6	0.9845360825	0.0154639175	2.757205102027596	0.043306886419281605
2015	202	199	3	0.9851485149	0.0148514851	2.2407047712362598	0.03377946891310944
2016	149	143	6	0.9597315436	0.0402684564	2.2357776710163537	0.09380885332935751
2017	150	143	7	0.9533333333	0.0466666667	2.3230923732032625	0.11371780847848138
2018	146	145	1	0.9931506849	0.0068493151	2.564094583896609	0.01768341092342489
2019	113	110	3	0.9734513274	0.0265486726	2.4031774025121595	0.06554120188669525
2020	89	85	4	0.9550561798	0.0449438202	2.0380490327263443	0.09590818977535737
2021	86	84	2	0.9767441860	0.0232558140	2.0633568964596947	0.04912754515380226
2022	87	82	5	0.9425287356	0.0574712644	2.4845511668921803	0.1514970223714744
