period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	6598	4	6594	0.0006062443	0.9993937557	0.5844140000464609	963.4064790765908
2004	84407	64	84341	0.0007582310	0.9992180743	0.6634753639882864	874.346494908376
2005	227145	182	226953	0.0008012503	0.9991547250	0.7831924928744652	976.6367353590027
2006	506946	534	506400	0.0010533666	0.9989229622	1.1382541041616843	1079.4229931600692
2007	724499	605	723878	0.0008350598	0.9991428560	0.9528370422118843	1140.0624337888503
2008	735968	557	735356	0.0007568264	0.9991684421	0.8944264480686714	1180.8291833859714
2009	697850	665	697146	0.0009529268	0.9989911872	1.1210038190358107	1175.192975075999
2010	493591	426	493145	0.0008630627	0.9990964179	1.033791155350265	1196.7345993079964
2011	413158	371	412777	0.0008979616	0.9990778346	1.0285731664917424	1144.3971588812988
2012	319832	323	319498	0.0010099052	0.9989557017	1.1122076476114071	1100.1489752215148
2013	219904	231	219669	0.0010504584	0.9989313519	1.1118451321215679	1057.3069624589295
2014	141467	160	141302	0.0011310058	0.9988336503	1.1548503045141765	1019.8916108028883
2015	88472	99	88372	0.0011189981	0.9988696989	1.1147224741326116	995.0530755964359
2016	64034	83	63949	0.0012961864	0.9986725802	1.2976891377227788	999.8303935931806
2017	57604	92	57511	0.0015971113	0.9983855288	1.4945769114314698	934.2892690579919
2018	51243	66	51176	0.0012879808	0.9986925043	1.1671051209460426	904.9662374171921
2019	41036	53	40982	0.0012915489	0.9986840823	1.1578945666649494	895.3365119068484
2020	37678	37	37639	0.0009820054	0.9989649132	0.8871507554220556	902.472088738669
2021	35624	43	35580	0.0012070514	0.9987648776	1.0562422208067486	873.9790282861421
2022	29116	49	29065	0.0016829235	0.9982483858	1.484670819240449	880.6521910453807
