period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	45	11	34	0.2444444444	0.7555555556	1.6071385001277674	4.967519000394918
2004	385	63	322	0.1636363636	0.8363636364	0.6531085614259694	3.338110425066066
2005	1102	197	905	0.1787658802	0.8212341198	0.8477413247047783	3.894446187095555
2006	2059	385	1674	0.1869839728	0.8130160272	0.820651367232675	3.5682347759675266
2007	2699	567	2132	0.2100778066	0.7899221934	0.8929894263374188	3.357766238009483
2008	2600	522	2078	0.2007692308	0.7992307692	0.8382237089620225	3.336836910389047
2009	2309	447	1862	0.1935902988	0.8064097012	0.7535168527954997	3.13881069330027
2010	1668	382	1286	0.2290167866	0.7709832134	0.9270146040934301	3.1207873844611282
2011	1266	249	1017	0.1966824645	0.8033175355	0.6903361683462098	2.819565796016447
2012	895	189	706	0.2111731844	0.7888268156	0.650796425382526	2.4310173350267905
2013	514	135	379	0.2626459144	0.7373540856	0.6497796226684488	1.824196125861793
2014	299	81	218	0.2709030100	0.7290969900	0.5846429666603018	1.573483539900565
2015	163	34	129	0.2085889571	0.7914110429	0.38283398101524035	1.4525171632637062
2016	127	21	106	0.1653543307	0.8346456693	0.3283309866527513	1.6572897421519825
2017	104	22	82	0.2115384615	0.7884615385	0.3573988266466558	1.3321228993193535
2018	74	18	56	0.2432432432	0.7567567568	0.31830139662164797	0.9902710117117938
2019	43	10	33	0.2325581395	0.7674418605	0.21847067295565084	0.7209532207536478
2020	36	7	29	0.1944444444	0.8055555556	0.1678393321068754	0.695334375871341
2021	32	5	27	0.1562500000	0.8437500000	0.12281886288450565	0.6632218595763305
2022	37	5	32	0.1351351351	0.8648648649	0.1514970223714744	0.969580943177436
