period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	2835	60	2775	0.0211640212	0.9788359788	8.766210000696914	405.43721253223225
2004	34500	796	33704	0.0230724638	0.9769275362	8.251974839604314	349.40271356033134
2005	83438	1517	81920	0.0181811645	0.9818068506	6.528038525772328	352.5226869026164
2006	168626	2985	165639	0.0177018965	0.9822862429	6.362712548544246	353.06979692741055
2007	229459	3325	226132	0.0144906062	0.9855006777	5.236666389015727	356.14371244538484
2008	234407	2789	231617	0.0118981088	0.9880976251	4.478555410526974	371.92885210470644
2009	221985	2290	219694	0.0103160123	0.9896794828	3.860298865551889	370.34257596880207
2010	161414	1595	159814	0.0098814229	0.9900876008	3.870649983060264	387.826994603632
2011	137948	1205	136743	0.0087351756	0.9912648244	3.3407834652898907	379.11099866733235
2012	109602	934	108668	0.0085217423	0.9914782577	3.2161050862819014	374.18384102364206
2013	74052	574	73477	0.0077513099	0.9922351861	2.7627666919384413	353.65820248007117
2014	50125	491	49634	0.0097955112	0.9902044888	3.543946871977879	358.2490000891039
2015	32819	291	32528	0.0088668150	0.9911331850	3.276608484571616	366.25952160187467
2016	23131	177	22954	0.0076520687	0.9923479313	2.7673611732160466	358.88140322034536
2017	21067	185	20881	0.0087815066	0.9911710258	3.0053992240741514	339.22022269130997
2018	19088	199	18889	0.0104253982	0.9895746018	3.5189987737615533	334.0219489325727
2019	15127	130	14997	0.0085939049	0.9914060951	2.840118748423461	327.6404682315896
2020	13618	83	13534	0.0060948744	0.9938316933	1.9900949378386654	324.50536010492164
2021	12085	112	11973	0.0092676872	0.9907323128	2.751142528612926	294.10204906323725
2022	9887	97	9790	0.0098108627	0.9901891373	2.939042234006603	296.6311698033469
