period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	19	4	15	0.2105263158	0.7894736842	1.2871644603595178	4.826866726348192
2004	81	6	75	0.0740740741	0.9259259259	0.18205806262487856	2.275725782810982
2005	288	45	243	0.1562500000	0.8437500000	0.5571259629612756	3.008480199990888
2006	545	98	447	0.1798165138	0.8201834862	0.5261842631892502	2.400044547404029
2007	674	125	549	0.1854599407	0.8145400593	0.47061028598821425	2.066920376060237
2008	650	137	513	0.2107692308	0.7892307692	0.5329928839341974	1.9958054704981263
2009	707	110	597	0.1555869873	0.8444130127	0.4011942019559822	2.177390350615649
2010	434	76	358	0.1751152074	0.8248847926	0.402239208513486	1.894758376945105
2011	491	84	407	0.1710794297	0.8289205703	0.4303506540676731	2.085151383399321
2012	398	67	331	0.1683417085	0.8316582915	0.3673660955242429	1.8148981734108118
2013	260	61	199	0.2346153846	0.7653846154	0.42835350798771155	1.3974155424517147
2014	183	49	134	0.2677595628	0.7322404372	0.4975559139627938	1.3606631116533545
2015	95	20	75	0.2105263158	0.7894736842	0.312285425756287	1.1710703465860761
2016	78	11	67	0.1410256410	0.8589743590	0.2321399391890436	1.4139432659696292
2017	74	15	59	0.2027027027	0.7972972973	0.30944386789321415	1.2171458803799755
2018	57	11	46	0.1929824561	0.8070175439	0.23868712533580297	0.998146160495176
2019	26	6	20	0.2307692308	0.7692307692	0.1569996036021675	0.523332012007225
2020	25	6	19	0.2400000000	0.7600000000	0.16650421405515353	0.5272633445079862
2021	27	4	23	0.1481481481	0.8518518519	0.112526133491215	0.6470252675744862
2022	30	2	28	0.0666666667	0.9333333333	0.06768401379738621	0.947576193163407
2023	17	2	15	0.1176470588	0.8823529412	0.09529985408162842	0.7147489056122132
