period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	28.0	0.0	28.0	0.0	1.0	NA	NA
2004	387.0	4.0	383.0	0.0103359173126615	0.9896640826873385	NA	NA
2005	971.0	15.0	956.0	0.015447991761071062	0.984552008238929	NA	NA
2006	1791.0	20.0	1771.0	0.011166945840312675	0.9888330541596874	NA	NA
2007	2299.0	19.0	2280.0	0.008264462809917356	0.9917355371900827	NA	NA
2008	2579.0	17.0	2562.0	0.006591702210158977	0.9934082977898411	NA	NA
2009	3173.0	27.0	3146.0	0.008509297195083518	0.9914907028049165	NA	NA
2010	2626.0	28.0	2598.0	0.010662604722010662	0.9893373952779894	NA	NA
2011	2439.0	27.0	2412.0	0.01107011070110701	0.988929889298893	NA	NA
2012	1680.0	17.0	1663.0	0.01011904761904762	0.9898809523809524	NA	NA
2013	889.0	8.0	881.0	0.008998875140607425	0.9910011248593926	NA	NA
2014	519.0	6.0	513.0	0.011560693641618497	0.9884393063583815	NA	NA
2015	347.0	6.0	341.0	0.01729106628242075	0.9827089337175793	NA	NA
2016	251.0	2.0	249.0	0.00796812749003984	0.9920318725099602	NA	NA
2017	244.0	5.0	239.0	0.020491803278688523	0.9795081967213115	NA	NA
2018	201.0	2.0	199.0	0.009950248756218905	0.9900497512437811	NA	NA
2019	172.0	1.0	171.0	0.005813953488372093	0.9941860465116279	NA	NA
2020	116.0	0.0	116.0	0.0	1.0	NA	NA
2021	61.0	0.0	61.0	0.0	1.0	NA	NA
2022	22.0	0.0	22.0	0.0	1.0	NA	NA
