period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	16.0	8.0	8.0	0.5	0.5	NA	NA
2004	216.0	107.0	109.0	0.49537037037037035	0.5046296296296297	NA	NA
2005	450.0	205.0	245.0	0.45555555555555555	0.5444444444444444	NA	NA
2006	842.0	375.0	467.0	0.44536817102137766	0.5546318289786223	NA	NA
2007	1130.0	479.0	651.0	0.42389380530973453	0.5761061946902655	NA	NA
2008	1339.0	544.0	795.0	0.40627333831217327	0.5937266616878267	NA	NA
2009	1769.0	729.0	1040.0	0.41209723007348786	0.5879027699265121	NA	NA
2010	1543.0	616.0	927.0	0.39922229423201555	0.6007777057679844	NA	NA
2011	1531.0	545.0	986.0	0.3559764859568909	0.6440235140431091	NA	NA
2012	1148.0	418.0	730.0	0.3641114982578397	0.6358885017421603	NA	NA
2013	616.0	214.0	402.0	0.3474025974025974	0.6525974025974026	NA	NA
2014	440.0	177.0	263.0	0.4022727272727273	0.5977272727272728	NA	NA
2015	356.0	122.0	234.0	0.34269662921348315	0.6573033707865169	NA	NA
2016	315.0	84.0	231.0	0.26666666666666666	0.7333333333333333	NA	NA
2017	286.0	85.0	201.0	0.2972027972027972	0.7027972027972028	NA	NA
2018	245.0	95.0	150.0	0.3877551020408163	0.6122448979591837	NA	NA
2019	183.0	46.0	137.0	0.25136612021857924	0.7486338797814208	NA	NA
2020	161.0	42.0	119.0	0.2608695652173913	0.7391304347826086	NA	NA
2021	68.0	28.0	40.0	0.4117647058823529	0.5882352941176471	NA	NA
2022	54.0	21.0	33.0	0.3888888888888889	0.6111111111111112	NA	NA
