period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2004	4.0	0.0	4.0	0.0	1.0	NA	NA
2005	6.0	0.0	6.0	0.0	1.0	NA	NA
2006	23.0	2.0	21.0	0.08695652173913043	0.9130434782608695	NA	NA
2007	34.0	0.0	34.0	0.0	1.0	NA	NA
2008	41.0	0.0	41.0	0.0	1.0	NA	NA
2009	74.0	0.0	74.0	0.0	1.0	NA	NA
2010	43.0	1.0	42.0	0.023255813953488372	0.9767441860465116	NA	NA
2011	38.0	0.0	38.0	0.0	1.0	NA	NA
2012	29.0	2.0	27.0	0.06896551724137931	0.9310344827586207	NA	NA
2013	24.0	0.0	24.0	0.0	1.0	NA	NA
2014	7.0	1.0	6.0	0.14285714285714285	0.8571428571428571	NA	NA
2015	8.0	1.0	7.0	0.125	0.875	NA	NA
2016	8.0	0.0	8.0	0.0	1.0	NA	NA
2017	4.0	0.0	4.0	0.0	1.0	NA	NA
2018	4.0	0.0	4.0	0.0	1.0	NA	NA
2019	3.0	0.0	3.0	0.0	1.0	NA	NA
2020	1.0	0.0	1.0	0.0	1.0	NA	NA
