period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	NA	NA
2004	355.0	6.0	349.0	0.016901408450704224	0.9830985915492958	NA	NA
2005	921.0	18.0	903.0	0.019543973941368076	0.9804560260586319	NA	NA
2006	1867.0	24.0	1843.0	0.012854847348687734	0.9871451526513123	NA	NA
2007	2566.0	28.0	2538.0	0.010911925175370226	0.9890880748246298	NA	NA
2008	2903.0	20.0	2883.0	0.006889424733034792	0.9931105752669652	NA	NA
2009	3396.0	31.0	3365.0	0.009128386336866903	0.9908716136631331	NA	NA
2010	2776.0	24.0	2752.0	0.008645533141210375	0.9913544668587896	NA	NA
2011	2499.0	13.0	2486.0	0.005202080832332933	0.994797919167667	NA	NA
2012	1700.0	11.0	1689.0	0.006470588235294118	0.9935294117647059	NA	NA
2013	875.0	7.0	868.0	0.008	0.992	NA	NA
2014	491.0	14.0	477.0	0.028513238289205704	0.9714867617107943	NA	NA
2015	435.0	4.0	431.0	0.009195402298850575	0.9908045977011494	NA	NA
2016	332.0	1.0	331.0	0.0030120481927710845	0.9969879518072289	NA	NA
2017	265.0	5.0	260.0	0.018867924528301886	0.9811320754716981	NA	NA
2018	198.0	2.0	196.0	0.010101010101010102	0.98989898989899	NA	NA
2019	182.0	2.0	180.0	0.01098901098901099	0.989010989010989	NA	NA
2020	142.0	0.0	142.0	0.0	1.0	NA	NA
2021	73.0	0.0	73.0	0.0	1.0	NA	NA
2022	46.0	0.0	46.0	0.0	1.0	NA	NA
