period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2008	385.0	116.0	269.0	0.3012987012987013	0.6987012987012987	NA	NA
2009	1412.0	263.0	1149.0	0.18626062322946177	0.8137393767705382	NA	NA
2010	1357.0	320.0	1037.0	0.23581429624170966	0.7641857037582903	NA	NA
2011	2023.0	322.0	1701.0	0.15916955017301038	0.8408304498269896	NA	NA
2012	2224.0	352.0	1872.0	0.15827338129496402	0.841726618705036	NA	NA
2013	1417.0	304.0	1113.0	0.2145377558221595	0.7854622441778405	NA	NA
2014	1097.0	165.0	932.0	0.1504102096627165	0.8495897903372835	NA	NA
2015	964.0	145.0	819.0	0.1504149377593361	0.8495850622406639	NA	NA
2016	707.0	127.0	580.0	0.17963224893917965	0.8203677510608204	NA	NA
2017	605.0	76.0	529.0	0.1256198347107438	0.8743801652892562	NA	NA
2018	625.0	60.0	565.0	0.096	0.904	NA	NA
2019	466.0	43.0	423.0	0.09227467811158799	0.907725321888412	NA	NA
2020	296.0	26.0	270.0	0.08783783783783784	0.9121621621621622	NA	NA
2021	150.0	20.0	130.0	0.13333333333333333	0.8666666666666667	NA	NA
2022	46.0	6.0	40.0	0.13043478260869565	0.8695652173913043	NA	NA
