period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	1832	1317	515	0.7188864629	0.2811135371	215.62168463241167	84.31675594965225
2001	2308	1651	656	0.7153379549	0.2842287695	284.1227850985429	112.89191218936655
2002	4263	2753	1510	0.6457893502	0.3542106498	240.26197194948023	131.7819025222358
2003	8413	5207	3206	0.6189230952	0.3810769048	268.51445037819957	165.32693065344876
2004	62778	36651	26123	0.5838191723	0.4161171111	254.8247224325309	181.62631917560242
2005	144029	74837	69182	0.5195967479	0.4803338217	239.27943665991114	221.19847117075741
2006	289974	140005	149955	0.4828191493	0.5171325705	237.63719743971086	254.52580937874964
2007	412817	179557	233238	0.4349554403	0.5649912673	223.03414721272765	289.71322993590985
2008	464275	189367	274879	0.4078767972	0.5920607399	219.7190397906555	318.93703728007307
2009	507235	192165	315028	0.3788480684	0.6210691297	216.00851133223208	354.1161465822101
2010	483264	171023	312193	0.3538914548	0.6460092206	222.4137217042985	406.00391187167844
2011	476872	161591	315244	0.3388561291	0.6610662819	221.09368558521888	431.32635987540607
2012	439018	145167	293806	0.3306629797	0.6692345189	224.1262431071129	453.6129766567362
2013	361518	122078	239406	0.3376816645	0.6622242876	230.21336251679978	451.46922677875597
2014	297803	105830	191952	0.3553691534	0.6445603302	254.34563932825083	461.32622281334596
2015	242426	89871	152530	0.3707151873	0.6291816884	272.8767331620525	463.12924201586577
2016	200878	73160	127693	0.3642011569	0.6356743894	255.43143560043163	445.82840768351446
2017	182007	68165	113828	0.3745185625	0.6254045174	273.7111130803624	457.06724242223265
2018	192140	71125	120988	0.3701727907	0.6296866868	288.31374853002046	490.43942083866597
2019	168109	62199	105892	0.3699920885	0.6299008381	266.8008127260887	454.22067334187005
2020	220103	80173	139909	0.3642521910	0.6356523991	304.44032400245555	531.275383119748
2021	199838	68232	131582	0.3414365636	0.6584433391	266.73486351677184	514.384845985225
2022	210443	71941	138485	0.3418550391	0.6580641789	294.76993016627017	567.426276797319
2023	164381	55917	108445	0.3401670509	0.6597173639	259.3867207646262	503.0526125028148
2024	134816	45334	89464	0.3362657251	0.6636007596	260.3704474040037	513.825863734764
