period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1	1	0	1.0000000000	0.0000000000	0.14610350001161523	0.0
2004	27	24	3	0.8888888889	0.1111111111	0.24880326149560741	0.031100407686950927
2005	70	48	22	0.6857142857	0.3142857143	0.20655626185700182	0.0946716200177925
2006	138	111	27	0.8043478261	0.1956521739	0.23660338120214786	0.05755217380592785
2007	202	164	38	0.8118811881	0.1881188119	0.25828971061611405	0.05984761587446546
2008	236	190	46	0.8050847458	0.1949152542	0.3051005837218089	0.07386645711159585
2009	300	205	95	0.6833333333	0.3166666667	0.3455726058681823	0.16014340271940153
2010	215	154	61	0.7162790698	0.2837209302	0.37371792939892207	0.1480311278787938
2011	265	183	82	0.6905660377	0.3094339623	0.5073554972182988	0.2273396217043743
2012	262	189	73	0.7213740458	0.2786259542	0.650796425382526	0.25136581509483813
2013	197	146	51	0.7411167513	0.2588832487	0.7027246289599519	0.24547230189696953
2014	160	120	40	0.7500000000	0.2500000000	0.8661377283856322	0.2887125761285441
2015	151	103	48	0.6821192053	0.3178807947	1.1597617660167576	0.5404715026097511
2016	137	81	56	0.5912408759	0.4087591241	1.2664195199463264	0.8755492977406701
2017	128	78	50	0.6093750000	0.3906250000	1.267141294474507	0.8122700605605814
2018	112	78	34	0.6964285714	0.3035714286	1.3793060520271412	0.6012359713964462
2019	83	51	32	0.6144578313	0.3855421687	1.1142004320738192	0.6991061534580827
2020	75	51	24	0.6800000000	0.3200000000	1.2228294196358065	0.5754491386521442
2021	91	71	20	0.7802197802	0.2197802198	1.7440278529599802	0.4912754515380226
2022	98	72	26	0.7346938776	0.2653061224	2.1815571221492314	0.7877845163316668
