period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
200301	0	0	0	NaN	NaN	0.0	0.0
200302	0	0	0	NaN	NaN	0.0	0.0
200303	0	0	0	NaN	NaN	0.0	0.0
200304	0	0	0	NaN	NaN	0.0	0.0
200305	0	0	0	NaN	NaN	0.0	0.0
200306	1	0	1	0.0000000000	1.0000000000	0.0	6.94844945350445
200307	10	2	8	0.2000000000	0.8000000000	6.31614184791362	25.26456739165448
200308	21	5	16	0.2380952381	0.7619047619	7.451453778632211	23.84465209162308
200309	14	3	11	0.2142857143	0.7857142857	3.3915665306648486	12.435743945771112
200310	35	6	29	0.1714285714	0.8285714286	4.673202919817184	22.587147445783057
200311	36	7	29	0.1944444444	0.8055555556	4.489694867509105	18.600164451109148
200312	59	10	49	0.1694915254	0.8305084746	5.037027186850539	24.681433215567637
200401	83	14	69	0.1686746988	0.8313253012	4.1491931301216605	20.449594712742467
200402	107	22	85	0.2056074766	0.7943925234	5.309400486630688	20.51359278925493
200403	136	22	114	0.1617647059	0.8382352941	4.811327088668166	24.93142218673504
200404	157	30	127	0.1910828025	0.8089171975	5.379798533717977	22.774480459406103
200405	150	31	119	0.2066666667	0.7933333333	4.938447823546392	18.957267451678085
200406	191	35	156	0.1832460733	0.8167539267	4.853383446135209	21.63222335991693
200407	186	32	154	0.1720430108	0.8279569892	4.691051730866153	22.575686454793363
200408	297	46	251	0.1548821549	0.8451178451	4.547674457689821	24.81448454087272
200409	382	63	319	0.1649214660	0.8350785340	5.345454675041326	27.066667322828298
200410	329	54	275	0.1641337386	0.8358662614	4.167180490310457	21.2217524969514
200411	356	68	288	0.1910112360	0.8089887640	5.094979407292055	21.578736313236938
200412	277	42	235	0.1516245487	0.8483754513	4.0870172685237485	22.867834716740024
200501	158	19	139	0.1202531646	0.8797468354	3.083987530951467	22.5618035159081
200502	194	34	160	0.1752577320	0.8247422680	5.3294860713881524	25.079934453591306
200503	342	35	307	0.1023391813	0.8976608187	3.238148722619718	28.403190224121523
200504	558	83	475	0.1487455197	0.8512544803	4.789549779435462	27.410074038937886
200505	710	108	602	0.1521126761	0.8478873239	5.0682274930223885	28.250675470365533
200506	669	87	582	0.1300448430	0.8699551570	4.390743243314853	29.372558248382123
200507	658	104	554	0.1580547112	0.8419452888	5.139691883378809	27.378743301844814
200508	780	116	664	0.1487179487	0.8512820513	4.862101781813601	27.831341233829583
200509	766	104	662	0.1357702350	0.8642297650	4.232139354582471	26.939194737823037
200510	842	138	704	0.1638954869	0.8361045131	5.073863503291705	25.88405729215479
200511	796	117	679	0.1469849246	0.8530150754	4.272928213235625	24.79759193835034
