period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	192	140	52	0.7291666667	0.2708333333	5821.932049735933	2162.4319041876324
2001	78	52	26	0.6666666667	0.3333333333	3001.4430014430013	1500.7215007215007
2002	516	319	197	0.6182170543	0.3817829457	6480.9735681924385	4002.356717661161
2003	1543	797	746	0.5165262476	0.4834737524	4636.1737896212535	4339.505203334322
2004	11317	8352	2964	0.7380047716	0.2619068658	5611.888710978997	1991.575447718121
2005	28387	21102	7285	0.7433684433	0.2566315567	5758.5769421689	1988.0216578381403
2006	46929	34411	12515	0.7332566217	0.2666794519	5750.433108163322	2091.385613573101
2007	71290	50817	20471	0.7128208725	0.2871510731	5549.015319222074	2235.3521970953634
2008	106787	76405	30381	0.7154897132	0.2845009224	5454.668637358022	2168.945590885074
2009	147580	106707	40871	0.7230451281	0.2769413200	5379.540233245999	2060.475778280687
2010	164715	120399	44313	0.7309534651	0.2690283216	5295.3916251718265	1948.9753991830426
2011	177369	134222	43144	0.7567387762	0.2432443099	5268.363832761967	1693.4503226049555
2012	188988	146588	42392	0.7756471310	0.2243105382	5339.785118345118	1544.2203368412572
2013	170147	136929	33216	0.8047688176	0.1952194279	5422.1157651750955	1315.2874647156991
2014	122606	97617	24986	0.7961845260	0.2037910053	5283.549745240316	1352.3748315823525
2015	103113	82475	20637	0.7998506493	0.2001396526	5263.155543651901	1316.9535126322432
2016	80758	63995	16762	0.7924292330	0.2075583843	5294.268944560454	1386.7104625161705
2017	71000	58223	12773	0.8200422535	0.1799014085	5485.260370630743	1203.3600246305837
2018	59805	48066	11738	0.8037120642	0.1962712148	5313.872350982231	1297.6788926856702
2019	74315	59534	14780	0.8011034112	0.1988831326	5650.903732649056	1402.9018236394843
2020	61884	49629	12254	0.8019681986	0.1980156422	5878.512401980375	1451.4757696884385
2021	85331	67550	17779	0.7916232084	0.2083533534	6159.8466996079405	1621.2570610263444
