period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
200301	0	0	0	NaN	NaN	0.0	0.0
200302	0	0	0	NaN	NaN	0.0	0.0
200303	0	0	0	NaN	NaN	0.0	0.0
200304	0	0	0	NaN	NaN	0.0	0.0
200305	0	0	0	NaN	NaN	0.0	0.0
200306	3	3	0	1.0000000000	0.0000000000	20.845348360513352	0.0
200307	12	11	1	0.9166666667	0.0833333333	34.738780163524915	3.15807092395681
200308	22	21	1	0.9545454545	0.0454545455	31.296105870255285	1.4902907557264424
200309	12	12	0	1.0000000000	0.0000000000	13.566266122659394	0.0
200310	28	27	1	0.9642857143	0.0357142857	21.02941313917733	0.778867153302864
200311	35	32	3	0.9142857143	0.0857142857	20.524319394327332	1.9241549432181875
200312	37	36	1	0.9729729730	0.0270270270	18.133297872661938	0.5037027186850538
200401	65	63	2	0.9692307692	0.0307692308	18.67136908554747	0.5927418757316657
200402	58	54	4	0.9310344828	0.0689655172	13.032164830820781	0.9653455430237614
200403	46	42	4	0.9130434783	0.0869565217	9.185260805639226	0.8747867433942119
200404	80	79	1	0.9875000000	0.0125000000	14.16680280545734	0.17932661779059925
200405	86	86	0	1.0000000000	0.0000000000	13.7002100911287	0.0
200406	74	70	4	0.9459459459	0.0540540541	9.706766892270418	0.5546723938440239
200407	68	64	4	0.9411764706	0.0588235294	9.382103461732306	0.5863814663582692
200408	123	114	9	0.9268292683	0.0731707317	11.270323656013904	0.8897623938958346
200409	144	120	24	0.8333333333	0.1666666667	10.181818428650145	2.036363685730029
200410	124	110	14	0.8870967742	0.1129032258	8.488700998780558	1.0803801271175257
200411	137	129	8	0.9416058394	0.0583941606	9.665475640304043	0.5994093420343592
200412	94	88	6	0.9361702128	0.0638297872	8.563274276906903	0.583859609789107
200501	66	61	5	0.9242424242	0.0757575758	9.901223125686288	0.8115756660398596
200502	52	50	2	0.9615384615	0.0384615385	7.837479516747282	0.31349918066989135
200503	116	105	11	0.9051724138	0.0948275862	9.714446167859155	1.0177038842519113
200504	166	159	7	0.9578313253	0.0421686747	9.175161625665522	0.40393793320540045
200505	191	171	20	0.8952879581	0.1047120419	8.02469353061878	0.9385606468559978
200506	180	175	5	0.9722222222	0.0277777778	8.831954799771257	0.2523415657077502
200507	194	187	7	0.9639175258	0.0360824742	9.241561367229206	0.34594079984280446
200508	251	230	21	0.9163346614	0.0836653386	9.640374222561451	0.8802080811903934
200509	229	215	14	0.9388646288	0.0611353712	8.749134242646454	0.569711066963025
200510	229	213	16	0.9301310044	0.0698689956	7.83139801595024	0.5882740293671543
200511	286	271	15	0.9475524476	0.0524475524	9.897124322964569	0.5478113093891828
