verb2	abs	ipm
_total_	3226	3.9764829761377176
bli	506	0.6237136968151534
vara	264	0.32541584181660177
öka	135	0.16640582820167138
ha	92	0.1134024903300279
gå	81	0.09984349692100283
ta	76	0.0936803180987187
göra	64	0.07888868892523679
få	60	0.0739581458674095
se	55	0.06779496704512537
hamna	41	0.05053806634272982
välja	37	0.04560752328490253
minska	31	0.038211708698161574
ge	31	0.038211708698161574
växa	30	0.03697907293370475
rösta	29	0.03574643716924792
dra	29	0.03574643716924792
leda	25	0.030815894111420623
glömma	25	0.030815894111420623
komma	23	0.028350622582506976
överskatta	22	0.027117986818050152
gynna	22	0.027117986818050152
försvinna	20	0.0246527152891365
hålla	19	0.023420079524679675
vilja	19	0.023420079524679675
söka	19	0.023420079524679675
stanna	18	0.022187443760222848
röra	18	0.022187443760222848
skapa	17	0.020954807995766024
lägga	17	0.020954807995766024
leva	17	0.020954807995766024
ligga	16	0.019722172231309197
slå	16	0.019722172231309197
använda	15	0.018489536466852374
följa	15	0.018489536466852374
driva	15	0.018489536466852374
fastna	15	0.018489536466852374
stiga	14	0.017256900702395547
handla	14	0.017256900702395547
skjuta	13	0.016024264937938723
falla	12	0.0147916291734819
fokusera	11	0.013558993409025076
tänka	11	0.013558993409025076
höja	11	0.013558993409025076
upprepa	10	0.01232635764456825
tro	10	0.01232635764456825
undvika	10	0.01232635764456825
underskatta	10	0.01232635764456825
sjunka	10	0.01232635764456825
flytta	9	0.011093721880111424
dyka	9	0.011093721880111424
tycka	9	0.011093721880111424
locka	9	0.011093721880111424
generera	8	0.009861086115654599
fortsätta	8	0.009861086115654599
sprida	8	0.009861086115654599
förstärka	8	0.009861086115654599
köpa	8	0.009861086115654599
övervärdera	7	0.008628450351197773
skymma	7	0.008628450351197773
överdriva	7	0.008628450351197773
börja	7	0.008628450351197773
eskalera	7	0.008628450351197773
reagera	7	0.008628450351197773
visa	7	0.008628450351197773
vända	6	0.00739581458674095
tona	6	0.00739581458674095
ställa	6	0.00739581458674095
sluta	6	0.00739581458674095
lämna	6	0.00739581458674095
känna	6	0.00739581458674095
glida	6	0.00739581458674095
återkomma	6	0.00739581458674095
sätta	6	0.00739581458674095
reducera	6	0.00739581458674095
ändra	6	0.00739581458674095
luta	6	0.00739581458674095
köra	6	0.00739581458674095
missbruka	6	0.00739581458674095
stödja	6	0.00739581458674095
drabba	6	0.00739581458674095
bedöma	6	0.00739581458674095
läsa	6	0.00739581458674095
ägna	5	0.006163178822284125
spela	5	0.006163178822284125
skriva	5	0.006163178822284125
säga	5	0.006163178822284125
svara	5	0.006163178822284125
låsa	5	0.006163178822284125
engagera	5	0.006163178822284125
kosta	5	0.006163178822284125
övergå	5	0.006163178822284125
trycka	5	0.006163178822284125
överskugga	5	0.006163178822284125
bortse	5	0.006163178822284125
prestera	5	0.006163178822284125
framstå	5	0.006163178822284125
sitta	5	0.006163178822284125
bygga	5	0.006163178822284125
fungera	5	0.006163178822284125
drunkna	5	0.006163178822284125
hänga	5	0.006163178822284125
krympa	5	0.006163178822284125
värdera	5	0.006163178822284125
låta	5	0.006163178822284125
stressa	5	0.006163178822284125
byta	5	0.006163178822284125
äta	5	0.006163178822284125
dricka	5	0.006163178822284125
boka	5	0.006163178822284125
spilla	5	0.006163178822284125
pressa	5	0.006163178822284125
