period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2000	3	3	0	1.0000000000	0.0000000000	21.87099031844162	0.0
2001	8	8	0	1.0000000000	0.0000000000	43.142267018276144	0.0
2002	42	42	0	1.0000000000	0.0000000000	37.56372417493963	0.0
2003	55	54	1	0.9818181818	0.0181818182	31.15484071222274	0.5769414946707915
2004	181	180	1	0.9944751381	0.0055248619	30.549498928815765	0.1697194384934209
2005	337	336	1	0.9970326409	0.0029673591	30.328848665453933	0.09026443055194623
2006	467	466	1	0.9978586724	0.0021413276	34.71452960992937	0.07449469873375401
2007	644	639	5	0.9922360248	0.0077639752	31.359212814071224	0.24537725206628502
2008	933	927	6	0.9935691318	0.0064308682	33.8303351396494	0.21896657048316762
2009	1162	1152	10	0.9913941480	0.0086058520	33.77568337267086	0.29319169594332345
2010	1206	1204	2	0.9983416252	0.0016583748	33.78137329306915	0.056115238028354074
2011	1246	1242	4	0.9967897271	0.0032102729	34.960754582568164	0.11259502281020344
2012	1279	1275	4	0.9968725567	0.0031274433	34.312626457166424	0.10764745555189464
2013	956	953	3	0.9968619247	0.0031380753	32.147186483636176	0.10119785881522404
2014	716	711	5	0.9930167598	0.0069832402	29.274149320395065	0.2058660289760553
2015	665	663	2	0.9969924812	0.0030075188	30.835598680124754	0.09301839722511238
2016	629	626	3	0.9952305246	0.0047694754	19.95390647604035	0.09562574988517739
2017	755	752	3	0.9960264901	0.0039735099	39.966455813495685	0.15944064819213705
2018	711	711	0	1.0000000000	0.0000000000	39.42574817427179	0.0
2019	705	700	5	0.9929078014	0.0070921986	35.25371570386335	0.25181225502759536
2020	844	839	5	0.9940758294	0.0059241706	38.249388841782526	0.22794629822278023
2021	949	943	6	0.9936775553	0.0063224447	37.409949332726306	0.23802724920080368
