period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	3	3	0	1.0000000000	0.0000000000	0.4383105000348457	0.0
2004	59	56	3	0.9491525424	0.0508474576	0.5805409434897506	0.031100407686950927
2005	211	190	21	0.9004739336	0.0995260664	0.8176185365172988	0.0903683645624383
2006	576	547	29	0.9496527778	0.0503472222	1.165964410068242	0.061815297791552135
2007	787	751	36	0.9542566709	0.0457433291	1.18277788215062	0.05669774135475675
2008	793	749	44	0.9445145019	0.0554854981	1.202738616882289	0.07065487201978733
2009	760	710	50	0.9342105263	0.0657894737	1.1968612203239481	0.08428600143126395
2010	541	512	29	0.9463955638	0.0536044362	1.2424907782613515	0.07037545423745935
2011	557	535	22	0.9605026930	0.0394973070	1.4832524099004907	0.06099355704263701
2012	403	384	19	0.9528535980	0.0471464020	1.3222530547454499	0.06542397927125924
2013	308	291	17	0.9448051948	0.0551948052	1.4006360755297673	0.08182410063232316
2014	194	188	6	0.9690721649	0.0309278351	1.3569491078041571	0.043306886419281605
2015	146	144	2	0.9863013699	0.0136986301	1.6214145078292534	0.022519645942072963
2016	123	116	7	0.9430894309	0.0569105691	1.8136378310342451	0.10944366221758377
2017	89	83	6	0.9325842697	0.0674157303	1.348368300530565	0.09747240726726977
2018	93	87	6	0.9354838710	0.0645161290	1.5384567503379654	0.10610046554054933
2019	64	61	3	0.9531250000	0.0468750000	1.3326711050294702	0.06554120188669525
2020	111	105	6	0.9459459459	0.0540540541	2.517589981603131	0.14386228466303605
2021	96	94	2	0.9791666667	0.0208333333	2.308994622228706	0.04912754515380226
2022	67	64	3	0.9552238806	0.0447761194	1.939161886354872	0.09089821342288465
