verb2	abs	ipm
_total_	94010	115.88008821658612
bli	10595	13.05977592442006
vara	8097	9.980651784806913
få	6083	7.498123355190867
fortsätta	3711	4.574311321899278
ha	3418	4.213149042913428
ta	3310	4.08002438035209
kunna	3110	3.8334972274607257
göra	2716	3.3478387362647366
gå	2712	3.342908193206909
se	1509	1.860047368565349
behöva	1472	1.8144398452804464
hända	1025	1.2634516585682456
ge	1015	1.2511253009236774
påverka	1001	1.2338684002212816
leda	997	1.2289378571634544
ske	967	1.1919587842297499
innebära	933	1.1500491682382177
hålla	864	1.0649973004906967
öka	847	1.0440424924949308
spela	774	0.9540600816895825
kosta	701	0.8640776708842344
komma	676	0.8332617767728137
stå	671	0.8270985979505295
ligga	647	0.7975153396035658
jobba	462	0.5694777231790531
skapa	461	0.5682450874145963
pågå	448	0.5522208224766575
börja	441	0.5435923721254599
dröja	437	0.5386618290676325
innehålla	427	0.5263354714230642
klara	407	0.5016827561339278
följa	372	0.4585405043779389
försöka	359	0.4425162394400001
lägga	348	0.4289572460309751
köra	327	0.4030718949773818
slå	319	0.39321080886172716
hjälpa	317	0.39074553733281353
lämna	314	0.38704763003944304
sluta	314	0.38704763003944304
överklaga	314	0.38704763003944304
kräva	311	0.38334972274607254
vilja	306	0.3771865439237884
bli	306	0.3771865439237884
åka	297	0.36609282204367705
visa	295	0.36362755051476336
vinna	293	0.36116227898584974
sakna	292	0.35992964322139287
ställa	288	0.35499910016356556
rösta	286	0.35253382863465194
minska	281	0.3463706498123678
fungera	274	0.33774219946117007
använda	266	0.32788111334551545
dra	265	0.32664847758105864
sätta	257	0.316787391465404
stanna	242	0.29829785499855166
sitta	241	0.29706521923409485
arbeta	237	0.29213467617626754
lösa	234	0.28843676888289704
låta	230	0.28350622582506974
bidra	229	0.2822735900606129
hamna	228	0.28104095429615605
försvinna	226	0.2785756827672424
känna	219	0.2699472324160447
titta	219	0.2699472324160447
handla	208	0.25638823900701957
genomföra	202	0.24899242442027866
betyda	201	0.24775978865582185
delta	201	0.24775978865582185
nå	198	0.24406188136245136
äga	196	0.24159660983353767
växa	188	0.2317355237178831
hitta	188	0.2317355237178831
räcka	186	0.22927025218896946
gälla	184	0.2268049806600558
driva	183	0.22557234489559896
hinna	183	0.22557234489559896
drabba	180	0.2218744376022285
passa	177	0.218176530308858
landa	170	0.20954807995766025
starta	170	0.20954807995766025
bestå	159	0.19598908654863517
prata	154	0.18982590772635105
säga	152	0.1873606361974374
söka	152	0.1873606361974374
utreda	152	0.1873606361974374
skriva	144	0.17749955008178278
märka	144	0.17749955008178278
gynna	142	0.17503427855286913
satsa	142	0.17503427855286913
begära	141	0.1738016427884123
agera	139	0.17133637125949866
erbjuda	138	0.17010373549504182
möta	137	0.16887109973058503
flytta	130	0.16024264937938723
avgöra	128	0.15777737785047358
stiga	128	0.15777737785047358
ta	127	0.15654474208601676
leva	126	0.15531210632155992
välja	126	0.15531210632155992
ändra	122	0.15038156326373264
falla	121	0.14914892749927583
tycka	120	0.147916291734819
öppna	120	0.147916291734819
dö	118	0.14545102020590533
vara	118	0.14545102020590533
bjuda	117	0.14421838444144852
tillföra	114	0.14052047714807803
höja	113	0.1392878413836212
ingå	113	0.1392878413836212
förlora	112	0.13805520561916437
tävla	112	0.13805520561916437
vidta	111	0.1368225698547076
betala	109	0.13435729832579393
fokusera	108	0.1331246625613371
styra	107	0.13189202679688028
skicka	105	0.12942675526796663
locka	96	0.1183330333878552
vända	95	0.11710039762339837
bära	93	0.11463512609448473
föra	92	0.1134024903300279
släppa	91	0.11216985456557108
besöka	89	0.10970458303665742
lyfta	88	0.10847194727220061
sälja	87	0.10723931150774378
diskutera	86	0.10600667574328695
förändra	85	0.10477403997883013
röra	85	0.10477403997883013
köpa	85	0.10477403997883013
medföra	84	0.1035414042143733
bygga	84	0.1035414042143733
stänga	83	0.10230876844991647
fatta	83	0.10230876844991647
höra	82	0.10107613268545965
föreslå	81	0.09984349692100283
kämpa	81	0.09984349692100283
träna	81	0.09984349692100283
presentera	80	0.098610861156546
undersöka	80	0.098610861156546
dyka	79	0.09737822539208918
resultera	78	0.09614558962763235
missa	77	0.09491295386317553
fortsätta	76	0.0936803180987187
ersätta	76	0.0936803180987187
få	75	0.09244768233426189
tappa	74	0.09121504656980506
sänka	74	0.09121504656980506
underlätta	73	0.08998241080534822
samarbeta	73	0.08998241080534822
glömma	72	0.08874977504089139
överklaga	71	0.08751713927643456
reagera	71	0.08751713927643456
sjunka	70	0.08628450351197774
hantera	69	0.08505186774752091
inleda	69	0.08505186774752091
tvinga	68	0.0838192319830641
bo	68	0.0838192319830641
brinna	67	0.08258659621860727
återkomma	66	0.08135396045415044
tjäna	66	0.08135396045415044
berätta	65	0.08012132468969362
byta	65	0.08012132468969362
överleva	64	0.07888868892523679
resa	64	0.07888868892523679
blåsa	63	0.07765605316077996
tillåta	63	0.07765605316077996
flyga	63	0.07765605316077996
stärka	62	0.07642341739632315
sprida	62	0.07642341739632315
