period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1	0	1	0.0000000000	1.0000000000	0.0	0.14610350001161523
2004	25	7	18	0.2800000000	0.7200000000	0.07256761793621883	0.18660244612170557
2005	57	9	48	0.1578947368	0.8421052632	0.03872929909818784	0.20655626185700182
2006	171	37	134	0.2163742690	0.7836257310	0.07886779373404929	0.2856293070368271
2007	174	56	118	0.3218390805	0.6781609195	0.08819648655184383	0.18584259666281377
2008	325	95	230	0.2923076923	0.7076923077	0.15255029186090446	0.36933228555797926
2009	362	91	271	0.2513812155	0.7486187845	0.1534005226049004	0.4568301277574507
2010	279	75	204	0.2688172043	0.7311827957	0.18200548509687764	0.4950549194635071
2011	314	80	234	0.2547770701	0.7452229299	0.22179475288231637	0.6487496521807754
2012	362	85	277	0.2348066298	0.7651933702	0.2926862230556334	0.9538127504283583
2013	294	77	217	0.2619047619	0.7380952381	0.37061504404052265	1.0444605786596548
2014	209	61	148	0.2918660287	0.7081339713	0.4402866785960297	1.068236531675613
2015	131	34	97	0.2595419847	0.7404580153	0.38283398101524035	1.0922028281905387
2016	106	29	77	0.2735849057	0.7264150943	0.4534094577585613	1.2038802843934213
2017	135	37	98	0.2740740741	0.7259259259	0.6010798448148302	1.5920493186987394
2018	111	32	79	0.2882882883	0.7117117117	0.5658691495495964	1.3969894629505661
2019	93	33	60	0.3548387097	0.6451612903	0.7209532207536478	1.3108240377339049
2020	58	27	31	0.4655172414	0.5344827586	0.6473802809836622	0.7432884707590196
2021	96	40	56	0.4166666667	0.5833333333	0.9825509030760452	1.375571264306463
2022	72	21	51	0.2916666667	0.7083333333	0.6362874939601925	1.5452696281890388
