period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2003	1602	331	1271	0.2066167291	0.7933832709	48.36025850384464	185.69754851476296
2004	19983	3701	16282	0.1852074263	0.8147925737	38.36753628313513	168.792279319645
2005	47403	8607	38796	0.1815707867	0.8184292133	37.03811970423364	166.9490986459217
2006	103846	18255	85591	0.1757891493	0.8242108507	38.911664178785664	182.4425225267841
2007	135047	24083	110964	0.1783305072	0.8216694928	37.929214029072405	174.76133810247856
2008	133438	22749	110689	0.1704836703	0.8295163297	36.53017462677595	177.74357111359637
2009	142688	25033	117655	0.1754387194	0.8245612806	42.19862947657661	198.3333899679072
2010	101130	17266	83864	0.1707307426	0.8292692574	41.90008940910252	203.51610669552727
2011	95804	16600	79204	0.1732704271	0.8267295729	46.022411223080645	219.58789509113734
2012	82897	13840	69057	0.1669541720	0.8330458280	47.65620384811725	237.78861771238678
2013	64688	10356	54332	0.1600915162	0.8399084838	49.84531683225522	261.50982562090485
2014	46393	7117	39276	0.1534067640	0.8465932360	51.36918510767121	283.4868785006174
2015	28532	4764	23768	0.1669704192	0.8330295808	53.641796634017794	267.6234723755951
2016	19631	2914	16717	0.1484386939	0.8515613061	45.5598331002913	261.36710018447826
2017	21408	3095	18313	0.1445721226	0.8554278774	50.27951674869999	297.50203238091854
2018	21525	2915	18610	0.1354239257	0.8645760743	51.547142841783554	329.0882772849372
2019	16367	2538	13829	0.1550681249	0.8449318751	55.44785679614419	302.12309363036957
2020	15523	2185	13338	0.1407588739	0.8592411261	52.38984866478896	319.8058588059291
2021	16168	2180	13988	0.1348342405	0.8651657595	53.54902421764446	343.59805080569294
2022	12609	1699	10910	0.1347450234	0.8652549766	51.478688201827	330.56650281455717
