period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
2001	11	8	3	0.7272727273	0.2727272727	13.0261124707116	4.88479217651685
2002	1628	1418	210	0.8710073710	0.1289926290	81.3718537053431	12.05083870107338
2003	1357	1216	141	0.8960943257	0.1039056743	99.53109069705158	11.541022852207462
2004	1487	1286	201	0.8648285138	0.1351714862	93.14572750470926	14.558546833939781
2005	2736	2366	370	0.8647660819	0.1352339181	80.1932012163336	12.54077956468446
2006	2007	1595	412	0.7947184853	0.2052815147	70.6884729304365	18.259342224037518
2007	2019	1671	348	0.8276374443	0.1723625557	67.84287233485813	14.12885671605663
2008	2588	2126	462	0.8214837713	0.1785162287	77.13573465655585	16.76232803919511
2009	2567	2083	484	0.8114530580	0.1885469420	80.45956898932931	18.695358324932975
2010	2280	1905	375	0.8355263158	0.1644736842	80.02998877017517	15.753934797278575
2011	2382	1975	407	0.8291351805	0.1708648195	75.18481283530761	15.493781683022885
2012	2166	1741	425	0.8037857802	0.1962142198	69.27411904190352	16.910683855720272
2013	2001	1612	389	0.8055972014	0.1944027986	71.17425780746727	17.17542573641735
