verb2	abs	ipm
_total_	905	1.1155353668334265
lägga	46	0.05670124516501395
ge	36	0.044374887520445695
ta	30	0.03697907293370475
stänga	24	0.0295832583469638
höja	22	0.027117986818050152
gå	20	0.0246527152891365
göra	18	0.022187443760222848
skjuta	16	0.019722172231309197
inleda	15	0.018489536466852374
avbryta	15	0.018489536466852374
genomföra	14	0.017256900702395547
införa	14	0.017256900702395547
bygga	13	0.016024264937938723
sänka	12	0.0147916291734819
häkta	11	0.013558993409025076
flytta	11	0.013558993409025076
öppna	11	0.013558993409025076
fortsätta	11	0.013558993409025076
hålla	11	0.013558993409025076
stoppa	10	0.01232635764456825
börja	10	0.01232635764456825
säga	8	0.009861086115654599
låta	8	0.009861086115654599
avsluta	8	0.009861086115654599
lämna	8	0.009861086115654599
utreda	8	0.009861086115654599
släppa	8	0.009861086115654599
ställa	8	0.009861086115654599
häva	8	0.009861086115654599
granska	7	0.008628450351197773
godkänna	7	0.008628450351197773
dra	7	0.008628450351197773
skicka	7	0.008628450351197773
betala	7	0.008628450351197773
agera	6	0.00739581458674095
föra	6	0.00739581458674095
frysa	6	0.00739581458674095
köpa	6	0.00739581458674095
väcka	6	0.00739581458674095
begå	6	0.00739581458674095
behålla	6	0.00739581458674095
upphäva	6	0.00739581458674095
återkalla	6	0.00739581458674095
slå	5	0.006163178822284125
överge	5	0.006163178822284125
riva	5	0.006163178822284125
utlysa	5	0.006163178822284125
sälja	5	0.006163178822284125
förlägga	5	0.006163178822284125
öka	5	0.006163178822284125
fälla	5	0.006163178822284125
använda	5	0.006163178822284125
pröva	5	0.006163178822284125
kräva	5	0.006163178822284125
starta	4	0.004930543057827299
avskaffa	4	0.004930543057827299
upplösa	4	0.004930543057827299
anhålla	4	0.004930543057827299
köra	4	0.004930543057827299
förbjuda	4	0.004930543057827299
sätta	4	0.004930543057827299
tillsätta	4	0.004930543057827299
begära	4	0.004930543057827299
förlänga	4	0.004930543057827299
reducera	4	0.004930543057827299
återvända	3	0.003697907293370475
lyfta	3	0.003697907293370475
bilda	3	0.003697907293370475
avsätta	3	0.003697907293370475
tillåta	3	0.003697907293370475
avslå	3	0.003697907293370475
söka	3	0.003697907293370475
samla	3	0.003697907293370475
bryta	3	0.003697907293370475
omhänderta	3	0.003697907293370475
samarbeta	3	0.003697907293370475
bevilja	3	0.003697907293370475
frångå	3	0.003697907293370475
utföra	3	0.003697907293370475
vända	3	0.003697907293370475
slopa	3	0.003697907293370475
dela	3	0.003697907293370475
utfärda	3	0.003697907293370475
åka	3	0.003697907293370475
bidra	3	0.003697907293370475
försätta	3	0.003697907293370475
avvisa	3	0.003697907293370475
ändra	3	0.003697907293370475
sluta	3	0.003697907293370475
rena	3	0.003697907293370475
emittera	3	0.003697907293370475
bifalla	2	0.0024652715289136496
avgå	2	0.0024652715289136496
spärra	2	0.0024652715289136496
återuppta	2	0.0024652715289136496
sända	2	0.0024652715289136496
skapa	2	0.0024652715289136496
kroppsvisitera	2	0.0024652715289136496
anslå	2	0.0024652715289136496
stanna	2	0.0024652715289136496
ha	2	0.0024652715289136496
kvotera	2	0.0024652715289136496
förorda	2	0.0024652715289136496
begränsa	2	0.0024652715289136496
beskatta	2	0.0024652715289136496
ogiltigförklara	2	0.0024652715289136496
avstänga	2	0.0024652715289136496
utvisa	2	0.0024652715289136496
uppmana	2	0.0024652715289136496
tilldela	2	0.0024652715289136496
hämta	2	0.0024652715289136496
överklaga	2	0.0024652715289136496
skriva	2	0.0024652715289136496
kritisera	2	0.0024652715289136496
uppdra	2	0.0024652715289136496
invänta	2	0.0024652715289136496
placera	2	0.0024652715289136496
ersätta	2	0.0024652715289136496
inrätta	2	0.0024652715289136496
fasa	2	0.0024652715289136496
minska	2	0.0024652715289136496
