period	v1ipm	v1abs
2001	812.6204647920746	14174
2002	824.0785632938118	17388
2003	832.1576159205352	15891
2004	751.6745069383277	16829
2005	741.1480498854557	17188
2006	755.7610844218586	17011
2007	854.6982861922894	15927
2008	733.0811354634571	12409
2009	786.5723799888946	13674
2010	801.7961161274617	13820
2011	763.153844872804	15214
2012	761.865762603024	13098
2013	799.0532987695315	13481
