period	total	v1abs	v2abs	v1rel	v2rel	v1ipm	v2ipm
1840	6	6	0	1.0000000000	0.0000000000	20.061253694614223	0.0
1841	2	2	0	1.0000000000	0.0000000000	7.099726305550921	0.0
1842	4	3	1	0.7500000000	0.2500000000	11.145207189401651	3.7150690631338836
1843	2	2	0	1.0000000000	0.0000000000	6.89312892908349	0.0
1844	3	3	0	1.0000000000	0.0000000000	10.837719599293381	0.0
1845	3	3	0	1.0000000000	0.0000000000	10.55460954981072	0.0
1846	0	0	0	NaN	NaN	0.0	0.0
1847	3	3	0	1.0000000000	0.0000000000	10.809642200843152	0.0
1848	2	2	0	1.0000000000	0.0000000000	7.098214444156572	0.0
1849	2	2	0	1.0000000000	0.0000000000	7.0684116218823885	0.0
