period	v1ipm	v1abs
2003	0	0
2004	0.9330506604521346	90
2005	2.4098502352956257	560
2006	0.008526193412570887	4
2007	0.007874510279677864	5
2008	0.0	0
2009	0.003371221406309291	2
2010	0.0	0
2011		
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
