period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	0.01445221416174778	9
2009	0.19384525275487566	115
2010	0.08006881201051978	33
2011	0.07208150370954844	26
2012	0.09984854250032381	29
2013	0.06738635940283748	14
2014	0.014438482089308423	2
2015	0.0	0
2016		
2017		
2018		
2019		
2020		
2021		
