period	v1ipm	v1abs
2003	0	0
2004	0.010367229560579273	1
2005	0.0	0
2006		
2007	0.003149804111871145	2
2008	0.0032116006664450352	2
2009	0.008428053515773228	5
2010	0.026693028960909953	11
2011	0.04435786405462427	16
2012	0.05853203501659025	17
2013	0.1299592898192665	27
2014	0.04331230881676187	6
2015	0.0	0
2016		
2017		
2018		
2019		
2020		
2021		
