period	v1ipm	v1abs
2003	0	0
2004		
2005	0.03872976525760178	9
2006	0.019183945278486714	9
2007	0.012599218669848545	8
2008	0.006423206294110124	4
2009	0.015170498041685918	9
2010	0.026689604003506597	11
2011	0.02772365527290325	10
2012	0.027544425517330707	8
2013	0.024066556929584815	5
2014	0.0	0
2015		
2016		
2017		
2018		
2019		
2020		
2021		
