period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.04724706167806718	30
2008	0.06102041266245566	38
2009	0.038769046172556845	23
2010	0.019413111971570876	8
2011	0.008317099510242051	3
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
