period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.006394645059428165	3
2007	0.0015749020559355726	1
2008	0.03051020633122783	19
2009	0.011799274922082518	7
2010	0.014559833978678157	6
2011	0.030496031537554185	11
2012	0.03787366971661722	11
2013	0.004813307030343204	1
2014	0.007218718136126977	1
2015	0.0	0
2016		
2017		
2018		
2019		
2020		
2021		
