period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.027710128590855383	13
2007	0.12441726241891025	79
2008	0.07547261566145833	47
2009	0.02865538195362897	17
2010	0.0072799169893390785	3
2011	0.005544733006828033	2
2012	0.006886121766657677	2
2013	0.009626614060686408	2
2014	0.0	0
2015		
2016		
2017		
2018		
2019		
2020		
2021		
