period	v1ipm	v1abs
2003	0	0
2004		
2005	0.02151653625422321	5
2006	0.019183945278486714	9
2007	0.04252236301073884	27
2008	0.04496244405877087	28
2009	0.025284163402809867	15
2010	0.0024263276366824175	1
2011	0.002772365527290325	1
2012	0.0	0
2013	0.004813311385916963	1
2014	0.0	0
2015		
2016		
2017		
2018		
2019		
2020		
2021		
