period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	0.02890442832349556	18
2009	0.04551149412505776	27
2010	0.05095288037033077	21
2011	0.013861827636451624	5
2012	0.006886106379332677	2
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
