period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.00787451166865534	5
2008	0.09955969755870693	62
2009	0.19215964186135498	114
2010	0.029115931640189014	12
2011	0.03604075185477422	13
2012	0.0034430531896663384	1
2013	0.009626622771833926	2
2014	0.014438482089308423	2
2015	0.0	0
2016		
2017		
2018		
2019		
2020		
2021		
