period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.037797656009545634	24
2008	0.06904946766168385	43
2009	0.03539782876393381	21
2010	0.02183694873014176	9
2011	0.03049602080019357	11
2012	0.02065831913799803	6
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
