period	v1ipm	v1abs
2003	0	0
2004		
2005	0.17643559728463035	41
2006	0.07247268216317203	34
2007	0.11024316336117476	70
2008	0.017663817308802843	11
2009	0.0	0
2010		
2011		
2012	0.010329159568999016	3
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
