period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.01278929011885633	6
2007	0.05354666990180947	34
2008	0.11722342432524378	73
2009	0.03034099265678362	18
2010	0.004853277992892719	2
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
