period	v1ipm	v1abs
2003	0	0
2004	0.24881350945390254	24
2005	0.15491906103040712	36
2006	0.1619977601294434	76
2007	0.09921884702505729	63
2008	0.022481222029385434	14
2009	0.03539782876393381	21
2010	0.01213163818341209	5
2011	0.03049602080019357	11
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
