period	v1ipm	v1abs
2003	0	0
2004		
2005	3.1801440583741907	739
2006	2.0846553869288895	978
2007	0.7921758738667273	503
2008	0.008029007867637657	5
2009	0.0	0
2010		
2011		
2012		
2013		
2014	0.07219241044654212	10
2015	0.4617956253852614	41
2016	0.0	0
2017		
2018		
2019		
2020		
2021		
