period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.014174118503420154	9
2008	0.03372180699767287	21
2009	0.023598549844165036	14
2010	0.029119667957356314	12
2011	0.005544733006828033	2
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
