period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.009449412335613435	6
2008	0.019269603998670212	12
2009	0.013484885625237164	8
2010	0.021839750968017237	9
2011	0.013861832517070084	5
2012	0.020658365299973027	6
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
