period	v1ipm	v1abs
2003	0	0
2004	0.7879094466040247	76
2005	0.5938559508407076	138
2006	0.6415960542959592	301
2007	0.12284236036297468	78
2008	0.0	0
2009	0.2039588950817121	121
2010	0.12861186681165704	53
2011	0.033268398040968206	12
2012	0.020658365299973027	6
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
