period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008		
2009		
2010	0.029119667957356314	12
2011	0.0831709951024205	30
2012	0.0447597914832749	13
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
