period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	0.1188292246584663	74
2009	0.318580422896228	189
2010	0.6624724460298561	273
2011	0.9536940771744218	344
2012	0.43382567129943367	126
2013	0.36099802727574026	75
2014	0.0	0
2015	0.011263307936225889	1
2016	0.0	0
2017		
2018		
2019		
2020		
2021		
