period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007		
2008	0.12846412588220252	80
2009	0.6759299683017836	401
2010	0.9195781743026363	379
2011	0.4463508498937423	161
2012	0.14116518077631987	41
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
