period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.08346982368774661	53
2008	0.18948458567624868	118
2009	0.123049595227008	73
2010	0.05095288037033077	21
2011	0.04990257949122585	18
2012	0.010329159568999016	3
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
