period	v1ipm	v1abs
2003	0	0
2004		
2005	0.004303307250844642	1
2006	0.027710143180036367	13
2007	0.03307294900835243	21
2008	0.06744366608815631	42
2009	0.04719710501857842	28
2010	0.016984293456776926	7
2011	0.0221789242183226	8
2012	0.024101372327664367	7
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
