period	v1ipm	v1abs
2003	0	0
2004	0.010367229560579273	1
2005	0.03012312794119532	7
2006	0.008526193412570887	4
2007	0.01259921644748458	8
2008	0.02248120466511525	14
2009	0.06405320671987653	38
2010	0.0024266389964463595	1
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
