period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.027710143180036367	13
2007	0.056696484014318455	36
2008	0.17182076836744584	107
2009	0.48882715912099073	290
2010	0.2741750229451132	113
2011	0.22733397323780663	82
2012	0.11362075525898915	33
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
