period	v1ipm	v1abs
2003	1.0227245000813066	7
2004	0.04146891824231709	4
2005	0.017213215966397324	4
2006	0.029841676943998103	14
2007	0.014174118503420154	9
2008	0.0064232013328900705	4
2009	0.003371221406309291	2
2010	0.0072799169893390785	3
2011	0.0027723665034140167	1
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
