period	v1ipm	v1abs
2003	0	0
2004	0.2799151981356404	27
2005	0.4733637975929107	110
2006	0.8355673943518658	392
2007	1.1512536059574108	731
2008	0.9056720874695275	564
2009	0.3472358440652555	206
2010	0.4925445102465308	203
2011	0.19406558691032275	70
2012	0.006886106379332677	2
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
