period	v1ipm	v1abs
2003	0	0
2004		
2005	0.03442645800675714	8
2006	0.03836789055697343	18
2007	0.017323925671041747	11
2008	0.0	0
2009		
2010		
2011		
2012	0.006886106379332677	2
2013	0.0	0
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
