period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006		
2007	0.017323925671041747	11
2008	0.03693343619113322	23
2009	0.011799276254644605	7
2010	0.0072789829100472535	3
2011	0.03881311738206455	14
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
