period	v1ipm	v1abs
2003	0	0
2004		
2005	0.09036938382358595	21
2006	0.044762515415997156	21
2007	0.01889882467122687	12
2008	0.0	0
2009		
2010		
2011		
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020	0.02398673667787439	1
2021	0.0	0
