period	v1ipm	v1abs
2003	0	0
2004		
2005	3.576048325451898	831
2006	4.414438963527332	2071
2007	1.6788458877573187	1066
2008	0.6888888750433109	429
2009	0.2545272449216193	151
2010	0.01941062109345934	8
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
