period	v1ipm	v1abs
2003	0	0
2004		
2005	0.07745953051520356	18
2006	0.061814934786234975	29
2007	0.06299609334924272	40
2008	0.06102045979404619	38
2009	0.010113665361123948	6
2010	0.0	0
2011		
2012		
2013		
2014		
2015		
2016		
2017	0.01624973133100461	1
2018	0.0	0
2019		
2020		
2021		
