period	v1ipm	v1abs
2003	0	0
2004	0.05183614780289636	5
2005	0.008606607983198662	2
2006	0.07460419235999526	35
2007	0.033072943174647026	21
2008	0.05780881199601063	36
2009	0.011799274922082518	7
2010	0.012133194982231798	5
2011	0.0	0
2012		
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
