period	v1ipm	v1abs
2003	0	0
2004		
2005		
2006	0.010657741765713607	5
2007	0.028348237006840308	18
2008	0.035327607330895384	22
2009	0.020227328437855747	12
2010	0.0072799169893390785	3
2011	0.019406565523898116	7
2012	0.0	0
2013		
2014		
2015		
2016		
2017		
2018		
2019		
2020		
2021		
